"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"1057","","0","html-button-response","173","291100","0.0-13.38-0.38-4.38","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"574.6000000238419","stim/9.png,stim/11.png","","cta-radio","174","291677","0.0-13.39-0.39-1.39","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/11.png","774,776,788,806,845,902,951,991,1001,1005,1010,1011,1012,1016,1019,1022,1023,1026,1027,1026","664,656,637,606,536,445,371,312,300,296,295,293,292,288,285,282,280,276,274,274","1710163780029,1710163780042,1710163780058,1710163780074,1710163780091,1710163780108,1710163780124,1710163780141,1710163780157,1710163780174,1710163780191,1710163780208,1710163780224,1710163780241,1710163780258,1710163780274,1710163780307,1710163780324,1710163780341,1710163780500","292494.5","hidden","39","stim/9.png","stim/11.png","",""
"null","","","html-keyboard-response","175","291787","0.0-13.39-0.39-2.39","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"1336","How much conflict did you experience in making this decision?:","","html-slider-response","176","293636","0.0-13.39-0.39-3.39","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","39","","","","452"
"681","","0","html-button-response","177","294324","0.0-13.39-0.39-4.39","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"583.7000000476837","stim/7.png,stim/4.png","","cta-radio","178","294909","0.0-13.40-0.40-1.40","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/4.png","771,808,856,922,986,1022,1040,1050,1053","660,612,546,454,377,330,308,294,292","1710163783381,1710163783405,1710163783421,1710163783438,1710163783455,1710163783472,1710163783488,1710163783505,1710163783521","295846.2999999523","hidden","40","stim/7.png","stim/4.png","",""
"null","","","html-keyboard-response","179","295019","0.0-13.40-0.40-2.40","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"2905","How much conflict did you experience in making this decision?:","","html-slider-response","180","298436","0.0-13.40-0.40-3.40","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","40","","","","355"
"1202","","0","html-button-response","181","299644","0.0-13.40-0.40-4.40","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"713.3999999761581","stim/1.png,stim/10.png","","cta-radio","182","300359","0.0-13.41-0.41-1.41","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/10.png","777,777,781,788,798,811,825,848,877,898,916,935,948,960,968,978,988,996,1006,1012,1015,1017","685,681,673,662,645,624,597,557,485,445,413,387,370,360,353,346,340,336,328,323,320,319","1710163788597,1710163788618,1710163788634,1710163788650,1710163788667,1710163788684,1710163788700,1710163788717,1710163788734,1710163788750,1710163788767,1710163788784,1710163788800,1710163788817,1710163788834,1710163788850,1710163788867,1710163788883,1710163788900,1710163788917,1710163788934,1710163788950","301062.39999997616","hidden","41","stim/1.png","stim/10.png","",""
"null","","","html-keyboard-response","183","300475","0.0-13.41-0.41-2.41","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"1859","How much conflict did you experience in making this decision?:","","html-slider-response","184","302853","0.0-13.41-0.41-3.41","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","41","","","","237"
"1496","","0","html-button-response","185","304357","0.0-13.41-0.41-4.41","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"667.8999999761581","stim/12.png,stim/4.png","","cta-radio","186","305026","0.0-13.42-0.42-1.42","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/4.png","779,779,779,779,779,784,793,803,839,860,880,905,928,948,967,986,999,1010,1021,1031,1045,1048,1050","686,685,684,681,676,664,640,604,516,461,419,377,344,321,303,290,284,277,269,263,253,251,249","1710163793230,1710163793293,1710163793313,1710163793330,1710163793347,1710163793363,1710163793380,1710163793396,1710163793413,1710163793429,1710163793446,1710163793463,1710163793480,1710163793497,1710163793513,1710163793530,1710163793547,1710163793563,1710163793580,1710163793596,1710163793613,1710163793630,1710163793646","305695.5","hidden","42","stim/12.png","stim/4.png","",""
"null","","","html-keyboard-response","187","305132","0.0-13.42-0.42-2.42","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"4009","How much conflict did you experience in making this decision?:","","html-slider-response","188","309653","0.0-13.42-0.42-3.42","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","42","","","","394"
"939","","0","html-button-response","189","310598","0.0-13.42-0.42-4.42","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"652.5999999046326","stim/6.png,stim/8.png","","cta-radio","190","311252","0.0-13.43-0.43-1.43","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/8.png","771,774,778,785,798,817,843,890,940,979,1009,1029,1047,1050,1053,1056,1058,1060,1064,1064,1065,1066,1067,1067","688,684,677,663,642,608,564,498,437,384,349,323,294,281,275,266,257,249,235,228,224,224,224,225","1710163799543,1710163799559,1710163799576,1710163799593,1710163799609,1710163799626,1710163799642,1710163799659,1710163799676,1710163799693,1710163799709,1710163799726,1710163799742,1710163799759,1710163799776,1710163799792,1710163799809,1710163799826,1710163799842,1710163799859,1710163799876,1710163800062,1710163800078,1710163800092","312006.5","hidden","43","stim/6.png","stim/8.png","",""
"null","","","html-keyboard-response","191","311356","0.0-13.43-0.43-2.43","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"3330","How much conflict did you experience in making this decision?:","","html-slider-response","192","315198","0.0-13.43-0.43-3.43","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","43","","","","315"
"936","","0","html-button-response","193","316142","0.0-13.43-0.43-4.43","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"769.1000000238419","stim/10.png,stim/4.png","","cta-radio","194","316913","0.0-13.44-0.44-1.44","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/4.png","780,780,780,809,865,959,986,1004,1015,1027,1035,1040,1045,1047,1048,1054,1059,1060,1062,1068,1068,1068,1069","696,693,675,633,579,508,475,454,432,412,394,383,372,366,360,341,324,311,296,281,277,276,277","1710163805175,1710163805188,1710163805205,1710163805221,1710163805238,1710163805254,1710163805271,1710163805288,1710163805305,1710163805321,1710163805338,1710163805354,1710163805371,1710163805388,1710163805404,1710163805421,1710163805438,1710163805454,1710163805471,1710163805487,1710163805504,1710163805521,1710163805727","317638.7999999523","hidden","44","stim/10.png","stim/4.png","",""
