"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"13118","How much conflict did you experience in making this decision?:","","html-slider-response","228","447171","0.0-13.52-0.52-3.52","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","52","","","","2649"
"931","","0","html-button-response","229","448107","0.0-13.52-0.52-4.52","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"882.3000000007451","stim/2.png,stim/4.png","","cta-radio","230","448990","0.0-13.53-0.53-1.53","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/4.png","954,971,1009,1074,1147,1208,1248,1269,1277,1278,1277,1277,1276,1275,1275,1275,1275,1275,1274,1273,1273,1273,1273,1272","845,801,742,657,569,494,436,388,346,311,289,273,259,248,243,237,233,231,231,232,234,235,236,236","1710164223820,1710164223837,1710164223853,1710164223870,1710164223887,1710164223903,1710164223920,1710164223937,1710164223954,1710164223970,1710164223987,1710164224003,1710164224020,1710164224037,1710164224053,1710164224070,1710164224087,1710164224104,1710164224137,1710164224153,1710164224170,1710164224187,1710164224203,1710164224213","449808","hidden","53","stim/2.png","stim/4.png","",""
"null","","","html-keyboard-response","231","449091","0.0-13.53-0.53-2.53","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"1893","How much conflict did you experience in making this decision?:","","html-slider-response","232","451491","0.0-13.53-0.53-3.53","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","53","","","","396"
"715","","0","html-button-response","233","452211","0.0-13.53-0.53-4.53","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"1017.6000000014901","stim/5.png,stim/11.png","","cta-radio","234","453229","0.0-13.54-0.54-1.54","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/5.png","971,983,1011,1048,1079,1087,1079,1053,1011,945,879,842,826,824,824,824,824,823,821,817,812,804,797,790,777,763,745,728,725,724","849,833,789,708,615,534,497,474,458,448,445,442,441,440,438,433,421,407,395,383,373,364,359,355,349,344,340,337,336,336","1710164227837,1710164227853,1710164227870,1710164227887,1710164227903,1710164227920,1710164227937,1710164227953,1710164227970,1710164227987,1710164228003,1710164228020,1710164228037,1710164228053,1710164228070,1710164228087,1710164228103,1710164228120,1710164228137,1710164228153,1710164228170,1710164228187,1710164228203,1710164228220,1710164228237,1710164228253,1710164228270,1710164228287,1710164228303,1710164228320","453824.59999999776","hidden","54","stim/5.png","stim/11.png","",""
"null","","","html-keyboard-response","235","453340","0.0-13.54-0.54-2.54","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"1513","How much conflict did you experience in making this decision?:","","html-slider-response","236","455363","0.0-13.54-0.54-3.54","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","54","","","","792"
"668","","0","html-button-response","237","456035","0.0-13.54-0.54-4.54","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"913.5","stim/9.png,stim/11.png","","cta-radio","238","456949","0.0-13.55-0.55-1.55","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/11.png","963,963,963,963,963,965,996,1045,1117,1199,1275,1322,1340,1341,1339,1335,1333,1332,1328,1318,1301,1278,1249,1228,1220,1219","843,842,831,810,775,727,637,561,492,431,378,335,299,279,266,262,261,261,262,267,280,298,322,340,349,352","1710164231557,1710164231570,1710164231587,1710164231603,1710164231620,1710164231637,1710164231653,1710164231670,1710164231687,1710164231703,1710164231720,1710164231737,1710164231753,1710164231770,1710164231787,1710164231803,1710164231820,1710164231837,1710164231870,1710164231887,1710164231903,1710164231920,1710164231937,1710164231953,1710164231970,1710164231987","457544.59999999776","hidden","55","stim/9.png","stim/11.png","",""
