"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"1205.5999999046326","stim/12.png,stim/4.png","","cta-radio","153","409849","0.0-13.33-0.33-1.33","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/4.png","675,673,663,643,574,514,499,500,520,669,736,770,778,803,822,844,851,852,853,857,867,871,878,884,888,890,892,894","602,602,597,573,482,425,379,352,331,297,267,255,249,229,209,178,168,167,167,167,170,173,175,178,178,178,178,179","1710163956764,1710163956773,1710163956795,1710163956821,1710163956849,1710163956873,1710163956893,1710163956923,1710163956943,1710163956973,1710163956995,1710163957023,1710163957044,1710163957069,1710163957093,1710163957123,1710163957144,1710163957169,1710163957268,1710163957323,1710163957349,1710163957371,1710163957396,1710163957421,1710163957449,1710163957493,1710163957517,1710163957573","412635.39999997616","hidden","33","stim/12.png","stim/4.png","",""
"null","","","html-keyboard-response","154","409956","0.0-13.33-0.33-2.33","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"2374","How much conflict did you experience in making this decision?:","","html-slider-response","155","412833","0.0-13.33-0.33-3.33","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","33","","","","421"
"1460","","0","html-button-response","156","414300","0.0-13.33-0.33-4.33","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"1098.2000000476837","stim/7.png,stim/3.png","","cta-radio","157","415400","0.0-13.34-0.34-1.34","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/7.png","691,681,631,542,522,509,506,503,502,500,498,498,499,499,498,493,486,480,473,456,435,429","598,562,483,386,366,353,346,341,334,329,318,299,290,286,283,275,263,257,252,236,217,214","1710163962516,1710163962533,1710163962553,1710163962584,1710163962602,1710163962634,1710163962651,1710163962681,1710163962702,1710163962728,1710163962753,1710163962779,1710163962802,1710163962833,1710163962853,1710163962883,1710163962902,1710163962929,1710163962951,1710163962979,1710163963013,1710163963033","418387.09999990463","hidden","34","stim/7.png","stim/3.png","",""
"null","","","html-keyboard-response","158","415506","0.0-13.34-0.34-2.34","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"3007","How much conflict did you experience in making this decision?:","","html-slider-response","159","419018","0.0-13.34-0.34-3.34","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","34","","","","74"
"2049","","0","html-button-response","160","421074","0.0-13.34-0.34-4.34","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"3434.2000000476837","stim/9.png,stim/8.png","","cta-radio","161","424509","0.0-13.35-0.35-1.35","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/9.png","683,684,687,690,691,691,691,691,691,683,680,669,611,596,528,506,467,454,451,448,444,444,443,441,438,435,428,422,417,416,414,412","618,614,590,566,557,556,551,549,547,533,527,511,455,449,401,382,352,326,299,285,273,272,271,270,268,268,263,260,258,256,256,254","1710163969244,1710163969468,1710163969498,1710163969524,1710163969544,1710163969593,1710163969643,1710163969669,1710163971603,1710163971620,1710163971649,1710163971670,1710163971703,1710163971721,1710163971753,1710163971771,1710163971803,1710163971821,1710163971852,1710163971873,1710163971899,1710163971921,1710163971943,1710163971974,1710163972003,1710163972021,1710163972043,1710163972074,1710163972103,1710163972121,1710163972151,1710163972171","425115.2999999523","hidden","35","stim/9.png","stim/8.png","",""
"null","","","html-keyboard-response","162","424631","0.0-13.35-0.35-2.35","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
